internal_id,name,rarity,types,serie_id,serie_name,set_id,set_name,release_date
66,Rattata,Common,['Colorless'],base,Base,base5,Team Rocket,2000-04-24
67,Slowpoke,Common,['Psychic'],base,Base,base5,Team Rocket,2000-04-24
68,Squirtle,Common,['Water'],base,Base,base5,Team Rocket,2000-04-24
69,Voltorb,Common,['Lightning'],base,Base,base5,Team Rocket,2000-04-24
70,Zubat,Common,['Grass'],base,Base,base5,Team Rocket,2000-04-24
83,Dark Raichu,Rare,['Lightning'],base,Base,base5,Team Rocket,2000-04-24
1,Pikachu,Common,['Lightning'],base,Base,basep,Wizards Black Star Promos,1999-07-01
2,Electabuzz,Common,['Lightning'],base,Base,basep,Wizards Black Star Promos,1999-07-01
3,Mewtwo,Common,['Psychic'],base,Base,basep,Wizards Black Star Promos,1999-07-01
4,Pikachu,Common,['Lightning'],base,Base,basep,Wizards Black Star Promos,1999-07-01
5,Dragonite,Common,['Colorless'],base,Base,basep,Wizards Black Star Promos,1999-07-01
6,Arcanine,Common,['Fire'],base,Base,basep,Wizards Black Star Promos,1999-07-01
7,Jigglypuff,Common,['Colorless'],base,Base,basep,Wizards Black Star Promos,1999-07-01
8,Mew,Common,['Psychic'],base,Base,basep,Wizards Black Star Promos,1999-07-01
9,Mew,Common,['Psychic'],base,Base,basep,Wizards Black Star Promos,1999-07-01
10,Meowth,Common,['Colorless'],base,Base,basep,Wizards Black Star Promos,1999-07-01
11,Eevee,Common,['Colorless'],base,Base,basep,Wizards Black Star Promos,1999-07-01
12,Mewtwo,Common,['Psychic'],base,Base,basep,Wizards Black Star Promos,1999-07-01
13,Venusaur,Common,['Grass'],base,Base,basep,Wizards Black Star Promos,1999-07-01
14,Mewtwo,Common,['Psychic'],base,Base,basep,Wizards Black Star Promos,1999-07-01
15,Cool Porygon,Common,['Colorless'],base,Base,basep,Wizards Black Star Promos,1999-07-01
17,Dark Persian,Common,['Colorless'],base,Base,basep,Wizards Black Star Promos,1999-07-01
18,Team Rocket's Meowth,Common,['Colorless'],base,Base,basep,Wizards Black Star Promos,1999-07-01
19,Sabrina's Abra,Common,['Psychic'],base,Base,basep,Wizards Black Star Promos,1999-07-01
20,Psyduck,Common,['Water'],base,Base,basep,Wizards Black Star Promos,1999-07-01
21,Moltres,Common,['Fire'],base,Base,basep,Wizards Black Star Promos,1999-07-01
22,Articuno,Common,['Water'],base,Base,basep,Wizards Black Star Promos,1999-07-01
23,Zapdos,Common,['Lightning'],base,Base,basep,Wizards Black Star Promos,1999-07-01
24,___________'s Pikachu,Common,['Lightning'],base,Base,basep,Wizards Black Star Promos,1999-07-01
25,Flying Pikachu,Common,['Lightning'],base,Base,basep,Wizards Black Star Promos,1999-07-01
26,Pikachu,Common,['Lightning'],base,Base,basep,Wizards Black Star Promos,1999-07-01
27,Pikachu,Common,['Lightning'],base,Base,basep,Wizards Black Star Promos,1999-07-01
28,Surfing Pikachu,Common,['Lightning'],base,Base,basep,Wizards Black Star Promos,1999-07-01
29,Marill,Common,['Water'],base,Base,basep,Wizards Black Star Promos,1999-07-01
30,Togepi,Common,['Colorless'],base,Base,basep,Wizards Black Star Promos,1999-07-01
31,Cleffa,Common,['Colorless'],base,Base,basep,Wizards Black Star Promos,1999-07-01
32,Smeargle,Common,['Colorless'],base,Base,basep,Wizards Black Star Promos,1999-07-01
33,Scizor,Common,['Metal'],base,Base,basep,Wizards Black Star Promos,1999-07-01
34,Entei,Common,['Fire'],base,Base,basep,Wizards Black Star Promos,1999-07-01
35,Pichu,Common,['Lightning'],base,Base,basep,Wizards Black Star Promos,1999-07-01
36,Igglybuff,Common,['Colorless'],base,Base,basep,Wizards Black Star Promos,1999-07-01
37,Hitmontop,Common,['Fighting'],base,Base,basep,Wizards Black Star Promos,1999-07-01
38,Unown [J],Common,['Psychic'],base,Base,basep,Wizards Black Star Promos,1999-07-01
39,Misdreavus,Common,['Psychic'],base,Base,basep,Wizards Black Star Promos,1999-07-01
43,Machamp,Common,['Fighting'],base,Base,basep,Wizards Black Star Promos,1999-07-01
44,Magmar,Common,['Fire'],base,Base,basep,Wizards Black Star Promos,1999-07-01
45,Scyther,Common,['Grass'],base,Base,basep,Wizards Black Star Promos,1999-07-01
46,Electabuzz,Common,['Lightning'],base,Base,basep,Wizards Black Star Promos,1999-07-01
47,Mew,Common,['Psychic'],base,Base,basep,Wizards Black Star Promos,1999-07-01
48,Articuno,Common,['Water'],base,Base,basep,Wizards Black Star Promos,1999-07-01
49,Snorlax,Common,['Colorless'],base,Base,basep,Wizards Black Star Promos,1999-07-01
50,Celebi,Common,['Grass'],base,Base,basep,Wizards Black Star Promos,1999-07-01
51,Rapidash,Common,['Fire'],base,Base,basep,Wizards Black Star Promos,1999-07-01
52,Ho-oh,Common,['Fire'],base,Base,basep,Wizards Black Star Promos,1999-07-01
53,Suicune,Common,['Water'],base,Base,basep,Wizards Black Star Promos,1999-07-01
1,Aggron,Rare,['Metal'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
2,Beautifly,Rare,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
3,Blaziken,Rare,['Fire'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
4,Camerupt,Rare,['Fire'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
5,Delcatty,Rare,['Colorless'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
6,Dustox,Rare,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
7,Gardevoir,Rare,['Psychic'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
8,Hariyama,Rare,['Fighting'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
9,Manectric,Rare,['Lightning'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
10,Mightyena,Rare,['Darkness'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
11,Sceptile,Rare,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
12,Slaking,Rare,['Colorless'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
13,Swampert,Rare,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
14,Wailord,Rare,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
15,Blaziken,Rare,['Fire'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
16,Breloom,Rare,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
17,Donphan,Rare,['Fighting'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
18,Nosepass,Rare,['Fighting'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
19,Pelipper,Rare,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
20,Sceptile,Rare,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
21,Seaking,Rare,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
22,Sharpedo,Rare,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
23,Swampert,Rare,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
24,Weezing,Rare,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
25,Aron,Uncommon,['Metal'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
26,Cascoon,Uncommon,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
27,Combusken,Uncommon,['Fire'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
28,Combusken,Uncommon,['Fire'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
29,Delcatty,Uncommon,['Colorless'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
30,Electrike,Uncommon,['Lightning'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
31,Grovyle,Uncommon,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
32,Grovyle,Uncommon,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
33,Hariyama,Uncommon,['Fighting'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
34,Kirlia,Uncommon,['Psychic'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
35,Kirlia,Uncommon,['Psychic'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
36,Lairon,Uncommon,['Metal'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
37,Lairon,Uncommon,['Metal'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
38,Linoone,Uncommon,['Colorless'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
39,Manectric,Uncommon,['Lightning'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
40,Marshtomp,Uncommon,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
41,Marshtomp,Uncommon,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
42,Mightyena,Uncommon,['Darkness'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
43,Silcoon,Uncommon,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
44,Skitty,Uncommon,['Colorless'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
45,Slakoth,Uncommon,['Colorless'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
46,Swellow,Uncommon,['Colorless'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
47,Vigoroth,Uncommon,['Colorless'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
48,Wailmer,Uncommon,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
49,Aron,Common,['Metal'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
50,Aron,Common,['Metal'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
51,Carvanha,Common,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
52,Electrike,Common,['Lightning'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
53,Electrike,Common,['Lightning'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
54,Koffing,Common,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
55,Goldeen,Common,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
56,Makuhita,Common,['Fighting'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
57,Makuhita,Common,['Fighting'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
58,Makuhita,Common,['Fighting'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
59,Mudkip,Common,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
60,Mudkip,Common,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
61,Numel,Common,['Fire'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
62,Phanpy,Common,['Fighting'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
63,Poochyena,Common,['Darkness'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
64,Poochyena,Common,['Darkness'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
65,Poochyena,Common,['Darkness'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
66,Ralts,Common,['Psychic'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
67,Ralts,Common,['Psychic'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
68,Ralts,Common,['Psychic'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
69,Shroomish,Common,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
70,Skitty,Common,['Colorless'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
71,Skitty,Common,['Colorless'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
72,Taillow,Common,['Colorless'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
73,Torchic,Common,['Fire'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
74,Torchic,Common,['Fire'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
75,Treecko,Common,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
76,Treecko,Common,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
77,Wingull,Common,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
78,Wurmple,Common,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
79,Zigzagoon,Common,['Colorless'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
96,Chansey ex,Rare,['Colorless'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
97,Electabuzz ex,Rare,['Lightning'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
98,Hitmonchan ex,Rare,['Fighting'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
99,Lapras ex,Rare,['Water'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
100,Magmar ex,Rare,['Fire'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
101,Mewtwo ex,Rare,['Psychic'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
102,Scyther ex,Rare,['Grass'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
103,Sneasel ex,Rare,['Darkness'],ex,EX,ex1,Ruby & Sapphire,2003-07-01
1,Ampharos,Rare,['Lightning'],ex,EX,ex10,Unseen Forces,2005-08-22
2,Ariados,Rare,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
3,Bellossom,Rare,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
4,Feraligatr,Rare,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
5,Flareon,Rare,['Fire'],ex,EX,ex10,Unseen Forces,2005-08-22
6,Forretress,Rare,['Metal'],ex,EX,ex10,Unseen Forces,2005-08-22
7,Houndoom,Rare,['Fire'],ex,EX,ex10,Unseen Forces,2005-08-22
8,Jolteon,Rare,['Lightning'],ex,EX,ex10,Unseen Forces,2005-08-22
9,Meganium,Rare,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
10,Octillery,Rare,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
11,Poliwrath,Rare,['Fighting'],ex,EX,ex10,Unseen Forces,2005-08-22
12,Porygon2,Rare,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
13,Slowbro,Rare,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
14,Slowking,Rare,['Psychic'],ex,EX,ex10,Unseen Forces,2005-08-22
15,Sudowoodo,Rare,['Fighting'],ex,EX,ex10,Unseen Forces,2005-08-22
16,Sunflora,Rare,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
17,Typhlosion,Rare,['Fire'],ex,EX,ex10,Unseen Forces,2005-08-22
18,Ursaring,Rare,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
19,Vaporeon,Rare,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
20,Chansey,Rare,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
21,Cleffa,Rare,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
22,Electabuzz,Rare,['Lightning'],ex,EX,ex10,Unseen Forces,2005-08-22
23,Elekid,Rare,['Lightning'],ex,EX,ex10,Unseen Forces,2005-08-22
24,Hitmonchan,Rare,['Fighting'],ex,EX,ex10,Unseen Forces,2005-08-22
25,Hitmonlee,Rare,['Fighting'],ex,EX,ex10,Unseen Forces,2005-08-22
26,Hitmontop,Rare,['Fighting'],ex,EX,ex10,Unseen Forces,2005-08-22
27,Ho-Oh,Rare,['Fire'],ex,EX,ex10,Unseen Forces,2005-08-22
28,Jynx,Rare,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
29,Lugia,Rare,['Psychic'],ex,EX,ex10,Unseen Forces,2005-08-22
30,Murkrow,Rare,['Darkness'],ex,EX,ex10,Unseen Forces,2005-08-22
31,Smoochum,Rare,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
32,Stantler,Rare,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
33,Tyrogue,Rare,['Fighting'],ex,EX,ex10,Unseen Forces,2005-08-22
34,Aipom,Uncommon,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
35,Bayleef,Uncommon,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
36,Clefable,Uncommon,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
37,Corsola,Uncommon,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
38,Croconaw,Uncommon,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
39,Granbull,Uncommon,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
40,Lanturn,Uncommon,['Lightning'],ex,EX,ex10,Unseen Forces,2005-08-22
41,Magcargo,Uncommon,['Fire'],ex,EX,ex10,Unseen Forces,2005-08-22
42,Miltank,Uncommon,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
43,Noctowl,Uncommon,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
44,Quagsire,Uncommon,['Fire'],ex,EX,ex10,Unseen Forces,2005-08-22
45,Quilava,Uncommon,['Fire'],ex,EX,ex10,Unseen Forces,2005-08-22
46,Scyther,Uncommon,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
47,Shuckle,Uncommon,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
48,Smeargle,Uncommon,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
49,Xatu,Uncommon,['Psychic'],ex,EX,ex10,Unseen Forces,2005-08-22
50,Yanma,Uncommon,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
51,Chikorita,Common,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
52,Chinchou,Common,['Lightning'],ex,EX,ex10,Unseen Forces,2005-08-22
53,Clefairy,Common,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
54,Cyndaquil,Common,['Fire'],ex,EX,ex10,Unseen Forces,2005-08-22
55,Eevee,Common,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
56,Flaaffy,Common,['Lightning'],ex,EX,ex10,Unseen Forces,2005-08-22
57,Gligar,Common,['Fighting'],ex,EX,ex10,Unseen Forces,2005-08-22
58,Gloom,Common,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
59,Hoothoot,Common,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
60,Houndour,Common,['Fire'],ex,EX,ex10,Unseen Forces,2005-08-22
61,Larvitar,Common,['Fighting'],ex,EX,ex10,Unseen Forces,2005-08-22
62,Mareep,Common,['Lightning'],ex,EX,ex10,Unseen Forces,2005-08-22
63,Natu,Common,['Psychic'],ex,EX,ex10,Unseen Forces,2005-08-22
64,Oddish,Common,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
65,Onix,Common,['Fighting'],ex,EX,ex10,Unseen Forces,2005-08-22
66,Pineco,Common,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
67,Poliwag,Common,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
68,Poliwhirl,Common,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
69,Porygon,Common,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
70,Pupitar,Common,['Fighting'],ex,EX,ex10,Unseen Forces,2005-08-22
71,Remoraid,Common,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
72,Slowpoke,Common,['Psychic'],ex,EX,ex10,Unseen Forces,2005-08-22
73,Slugma,Common,['Fire'],ex,EX,ex10,Unseen Forces,2005-08-22
74,Snubbull,Common,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
75,Spinarak,Common,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
76,Sunkern,Common,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
77,Teddiursa,Common,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
78,Totodile,Common,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
79,Wooper,Common,['Fighting'],ex,EX,ex10,Unseen Forces,2005-08-22
101,Blissey ex,Rare,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
102,Espeon ex,Rare,['Psychic'],ex,EX,ex10,Unseen Forces,2005-08-22
103,Feraligatr ex,Rare,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
104,Ho-Oh ex,Rare,['Fire'],ex,EX,ex10,Unseen Forces,2005-08-22
105,Lugia ex,Rare,['Colorless'],ex,EX,ex10,Unseen Forces,2005-08-22
106,Meganium ex,Rare,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
107,Politoed ex,Rare,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
108,Scizor ex,Rare,['Metal'],ex,EX,ex10,Unseen Forces,2005-08-22
109,Steelix ex,Rare,['Metal'],ex,EX,ex10,Unseen Forces,2005-08-22
110,Typhlosion ex,Rare,['Fire'],ex,EX,ex10,Unseen Forces,2005-08-22
111,Tyranitar ex,Rare,['Darkness'],ex,EX,ex10,Unseen Forces,2005-08-22
112,Umbreon ex,Rare,['Darkness'],ex,EX,ex10,Unseen Forces,2005-08-22
113,Entei Star,Rare,['Fire'],ex,EX,ex10,Unseen Forces,2005-08-22
114,Raikou Star,Rare,['Lightning'],ex,EX,ex10,Unseen Forces,2005-08-22
115,Suicune Star,Rare,['Water'],ex,EX,ex10,Unseen Forces,2005-08-22
116,Rocket's Persian ex,Rare,['Darkness'],ex,EX,ex10,Unseen Forces,2005-08-22
117,Celebi ex,Rare,['Grass'],ex,EX,ex10,Unseen Forces,2005-08-22
1,Beedrill δ,Rare,"['Grass', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
2,Crobat δ,Rare,"['Grass', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
3,Dragonite δ,Rare,"['Lightning', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
4,Espeon δ,Rare,"['Psychic', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
5,Flareon δ,Rare,"['Fire', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
6,Gardevoir δ,Rare,"['Psychic', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
7,Jolteon δ,Rare,"['Lightning', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
8,Latias δ,Rare,"['Lightning', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
9,Latios δ,Rare,"['Lightning', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
10,Marowak δ,Rare,"['Fighting', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
11,Metagross δ,Rare,"['Lightning', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
12,Mewtwo δ,Rare,"['Fire', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
13,Rayquaza δ,Rare,"['Lightning', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
14,Salamence δ,Rare,"['Fire', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
15,Starmie δ,Rare,"['Water', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
16,Tyranitar δ,Rare,"['Fire', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
17,Umbreon δ,Rare,"['Darkness', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
18,Vaporeon δ,Rare,"['Water', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
19,Azumarill δ,Rare,"['Water', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
20,Azurill,Rare,['Colorless'],ex,EX,ex11,Delta Species,2005-10-31
21,Holon's Electrode,Rare,['Lightning'],ex,EX,ex11,Delta Species,2005-10-31
22,Holon's Magneton,Rare,['Metal'],ex,EX,ex11,Delta Species,2005-10-31
23,Hypno,Rare,['Psychic'],ex,EX,ex11,Delta Species,2005-10-31
24,Mightyena δ,Rare,"['Darkness', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
25,Porygon2,Rare,['Colorless'],ex,EX,ex11,Delta Species,2005-10-31
26,Rain Castform,Rare,['Water'],ex,EX,ex11,Delta Species,2005-10-31
27,Sandslash δ,Rare,"['Fighting', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
28,Slowking,Rare,['Water'],ex,EX,ex11,Delta Species,2005-10-31
29,Snow-cloud Castform,Rare,['Water'],ex,EX,ex11,Delta Species,2005-10-31
30,Starmie δ,Rare,"['Water', 'Metal']",ex,EX,ex11,Delta Species,2005-10-31
31,Sunny Castform,Rare,['Fire'],ex,EX,ex11,Delta Species,2005-10-31
32,Swellow,Rare,['Colorless'],ex,EX,ex11,Delta Species,2005-10-31
33,Weezing,Rare,['Grass'],ex,EX,ex11,Delta Species,2005-10-31
34,Castform,Uncommon,['Colorless'],ex,EX,ex11,Delta Species,2005-10-31
35,Ditto,Uncommon,['Colorless'],ex,EX,ex11,Delta Species,2005-10-31
36,Ditto,Uncommon,['Grass'],ex,EX,ex11,Delta Species,2005-10-31
37,Ditto,Uncommon,['Fire'],ex,EX,ex11,Delta Species,2005-10-31
38,Ditto,Uncommon,['Psychic'],ex,EX,ex11,Delta Species,2005-10-31
39,Ditto,Uncommon,['Lightning'],ex,EX,ex11,Delta Species,2005-10-31
40,Ditto,Uncommon,['Water'],ex,EX,ex11,Delta Species,2005-10-31
41,Dragonair δ,Uncommon,['Lightning'],ex,EX,ex11,Delta Species,2005-10-31
42,Dragonair δ,Uncommon,['Lightning'],ex,EX,ex11,Delta Species,2005-10-31
43,Golbat,Uncommon,['Grass'],ex,EX,ex11,Delta Species,2005-10-31
44,Hariyama,Uncommon,['Fire'],ex,EX,ex11,Delta Species,2005-10-31
45,Illumise,Uncommon,['Grass'],ex,EX,ex11,Delta Species,2005-10-31
46,Kakuna,Uncommon,['Grass'],ex,EX,ex11,Delta Species,2005-10-31
47,Kirlia,Uncommon,['Psychic'],ex,EX,ex11,Delta Species,2005-10-31
48,Magneton,Uncommon,['Lightning'],ex,EX,ex11,Delta Species,2005-10-31
49,Metang δ,Uncommon,['Lightning'],ex,EX,ex11,Delta Species,2005-10-31
50,Persian,Uncommon,['Colorless'],ex,EX,ex11,Delta Species,2005-10-31
51,Pupitar δ,Uncommon,['Fire'],ex,EX,ex11,Delta Species,2005-10-31
52,Rapidash,Uncommon,['Fire'],ex,EX,ex11,Delta Species,2005-10-31
53,Shelgon δ,Uncommon,['Fire'],ex,EX,ex11,Delta Species,2005-10-31
54,Shelgon δ,Uncommon,['Fire'],ex,EX,ex11,Delta Species,2005-10-31
55,Skarmory,Uncommon,['Metal'],ex,EX,ex11,Delta Species,2005-10-31
56,Volbeat,Uncommon,['Grass'],ex,EX,ex11,Delta Species,2005-10-31
57,Bagon δ,Common,['Fire'],ex,EX,ex11,Delta Species,2005-10-31
58,Bagon δ,Common,['Fire'],ex,EX,ex11,Delta Species,2005-10-31
59,Beldum δ,Common,['Lightning'],ex,EX,ex11,Delta Species,2005-10-31
60,Cubone,Common,['Fighting'],ex,EX,ex11,Delta Species,2005-10-31
61,Ditto,Common,['Fire'],ex,EX,ex11,Delta Species,2005-10-31
62,Ditto,Common,['Fighting'],ex,EX,ex11,Delta Species,2005-10-31
63,Ditto,Common,['Lightning'],ex,EX,ex11,Delta Species,2005-10-31
64,Ditto,Common,['Water'],ex,EX,ex11,Delta Species,2005-10-31
65,Dratini δ,Common,['Lightning'],ex,EX,ex11,Delta Species,2005-10-31
66,Dratini δ,Common,['Lightning'],ex,EX,ex11,Delta Species,2005-10-31
67,Drowzee,Common,['Psychic'],ex,EX,ex11,Delta Species,2005-10-31
68,Eevee δ,Common,['Metal'],ex,EX,ex11,Delta Species,2005-10-31
69,Eevee,Common,['Colorless'],ex,EX,ex11,Delta Species,2005-10-31
